,track_id,track_name,artist_name,artist_id,track_popularity,album_name,album_id,track_length,release_date,playlist_id,playlist_name,genre
987,3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,2wY79sveU1sp5g7SokKOiI,81,Gloria,3Uq1jNGnD412ZvCb6j2DKV,3.83,2023-01-27,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,Pop
988,2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,Måneskin,0lAWpj5szCSwM4rUMHYmrr,81,RUSH!,2KUaR4K36tSliwAoUA1gcs,2.74,2023-01-20,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,Pop
989,4LmOmWpjCQbC1VZvUuwPQu,Francesca,Hozier,2FXC3k01G6Gw61bmprjgqS,72,Francesca,2GS1K0RZ5SjtuT8bsX0xyv,4.5,2023-05-19,37i9dQZF1DWUa8ZRTfalHk,Pop Rising,Pop
990,7eQHxigpuDJjCG50JyzU8v,Butterflies,MAX,1bqxdqvUtPWZri43cKHac8,74,Butterflies,4TENiEyNNnHbRixbSa0XKg,3.19,2021-06-25,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
991,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,5WUlDfRSoLAfcVSX1WnrxN,84,This Is Acting (Deluxe Version),2eV6DIPDnGl1idcjww6xyX,3.63,2016-10-21,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
992,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,5y2Xq6xcjJb2jVM54GHK3t,87,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,4.49,2013-08-30,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
993,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Adele,4dpARuHxo51G3z768sgnrY,85,Easy On Me,224jZ4sUX7OhAuMwaxp86S,3.74,2021-10-14,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
994,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,2wY79sveU1sp5g7SokKOiI,87,In The Lonely Hour,08jWgM4vSkTose4blKBWov,3.99,2014-05-26,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
995,0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,78,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",4o7oZoaZrwElXdNXfBXsqe,3.76,2022-05-03,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
996,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,92,Dreamland,5bfpRtBW7RNRdsm3tRyl3R,3.98,2020-08-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
997,61Emqg95O9zo1GNOcyxq4Y,For Tonight,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,70,For Tonight,5cAd6WOG1zVNQ2KDCOLtuf,3.23,2021-09-24,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
998,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,89,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,3.56,2012-12-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
999,1ip2IGDWMrUmlaepEbWlL8,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,63,Fifty Shades Of Grey (Original Motion Picture Soundtrack),38WMYJ0LhCKAiRflk43Xt9,4.17,2015-02-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1000,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,5JZ7CnR6gTvEMKX4g70Amv,83,I met you when I was 18. (the playlist),71cQY3dUThCY6vVKaUIXqR,3.29,2018-05-31,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1001,3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,93,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,4.07,2013-06-24,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1002,4Im6GRj17qa7NW76OsJh1s,I Guess I Just Feel Like,John Mayer,0hEurMDQu99nJRq8pTxO14,70,Sob Rock,2JmfwvRDitJlTUoLCkp61z,4.77,2021-07-16,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1003,6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,88,Justice,5dGWwsZ9iB2Xc3UKR0gif2,2.55,2021-03-19,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1004,1sgDyuLooyvEML4oHspNza,Lose Somebody,Kygo,23fqKkggKUBHNkbKtXEls4,73,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,3.33,2020-05-29,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1005,3FeVmId7tL5YN8B7R3imoM,My Universe,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,83,My Universe,39McjovZ3M6n5SFtNmWTdp,3.8,2021-09-24,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1006,5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,90,FOUR (Deluxe),4gCNyS7pidfK3rKWhB3JOY,3.78,2014-11-17,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1007,1ZIKpMTRPqhwAoVXWY3tXI,Chasing After You (with Maren Morris),Ryan Hurd,7lDVEkjIURPMyUYwoQRrpw,68,Chasing After You (with Maren Morris),5QUwCi1lbk0kZ5k87fRNbK,3.47,2021-02-12,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1008,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,81,Starting Over,0sOeI7pbAmIc8aDFyvkBUW,3.56,2020-11-13,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1009,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,88,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,4.12,2017-04-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1010,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,93,Harry's House,5r36AJ6VOJtp00oxSkBZ5h,2.79,2022-05-20,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1011,1Omt5bfz1tZUCqd26HxbS0,Beyond,Leon Bridges,3qnGvpP8Yth1AqSBMqON5x,75,Good Thing,7J9fifadXb0PPSBWXctbi8,4.01,2018-05-04,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1012,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,94,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",04PEOM6kIEeq9lRp1asNP2,2.47,2022-05-13,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1013,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,26VFTg2z8YR0cCuwLzESi2,83,Manic,68enXe5XcJdciSDAZr0Alr,3.36,2020-01-17,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1014,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,71,Nine Track Mind,3kndSWeE2IYOrZEToZrHEV,3.63,2016-01-29,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1015,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,2qxJFvFYMEDqd7ui6kSAcq,82,The Middle,7nEiwcUSwycvC77kZ9ub7c,3.08,2018-01-23,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1016,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,06HL4z0CvFAxyc27GXpf02,82,evermore,2Xoteh7uEpea4TohMxjtaq,3.58,2020-12-11,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1017,716eVtciaJCtTcaknS3QXr,imagine,Ben Platt,6qGkLCMQkNGOJ079iEcC5k,60,Imagine,5WV2igw6AWfvAZwfNm83oP,2.74,2021-04-23,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1018,4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),John Legend,5y2Xq6xcjJb2jVM54GHK3t,63,Bigger Love,7BRuKFs9BFuba9TlMs2ZLd,3.28,2020-06-19,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1019,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,93,Until I Found You (Em Beihold Version),7ARtQpvnPN2ucbmVHngLOs,2.94,2022-04-22,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1020,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,83,TAKE TIME,1zHR48K6XtWYm6bhrw4J6C,3.31,2020-03-27,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1021,617KSbx52ACbnQBxSsG26X,#Beautiful,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,49,Me. I Am Mariah…The Elusive Chanteuse (Deluxe),2nyTAHLCRPIZFfyIYPV5Cs,3.33,2014-05-23,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1022,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,718COspgdWOnwOFpJHRZHS,90,Gettin' Old,5Uly85dJHHDfHQCsyUQ8gw,4.42,2023-03-24,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1023,7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,75,GIRL,3XpxioqzCTiqOSuHTXuaGf,3.29,2019-03-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1024,5r43qanLhUCdBj8HN3fa6B,Sunshine,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,83,Sunshine,2YSlIS6gM38w7ZJNj8F3s6,2.73,2021-11-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1025,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,75,Body Like A Back Road,2N7kidh1wA9EoLdf16QWrz,2.76,2017-02-01,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1026,45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,45dkTj5sMRSjrmBSBeiHym,84,you broke me first,1RWiRfdNZKDe8VXzzf2VEc,2.82,2020-04-17,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1027,2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,74,Center Point Road,5gnWhEFNbtCn0RLG2cp90g,2.82,2019-05-31,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1028,6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,P!nk,1KCSPY1glIKqW2TotWuXOR,75,Cover Me In Sunshine,7p0HJKqXo2WpApHFp1iDcI,2.35,2021-02-12,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1029,6OEHjJJvdkk1Ln0p0AZdyz,Girls Like You,Maroon 5,04gDigrS5kc9YWfZHwBETP,65,Red Pill Blues (Deluxe),3ThQ5dvf9wlqB0C7evh5nH,3.59,2018-06-15,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1030,7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,78,Old Dominion,0eu2mZjF6JQTuLCu9ils6m,3.1,2019-10-25,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1031,4T6FWA703h6H7zk1FoSARw,New Light,John Mayer,0hEurMDQu99nJRq8pTxO14,77,Sob Rock,2JmfwvRDitJlTUoLCkp61z,3.62,2021-07-16,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1032,0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,80,Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,3.84,2015-11-13,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1033,7Lv78wiIJcKgND9Zi7AIOt,Fall Into Me,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,66,Fall Into Me,6nRIGu1lglm6SZC3oG3L4l,3.77,2021-09-24,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1034,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,74,Be Like That (feat. Swae Lee & Khalid),7MKfE4IRGdrH5bMkqaZ2Tp,3.19,2020-07-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1035,2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,68,Little Bit of Love,0NZUGfUMwjt3bPlVHxnIN2,3.77,2021-01-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1036,3V0nnQhqvbE3JmiDdnzQFQ,July (feat. Leon Bridges),Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,75,July (feat. Leon Bridges),3tRmxSQyoyXXwcVDcUFQic,2.54,2019-11-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1037,6aDsgHPZsMztSbZernzlF8,Someday,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,75,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,3.13,2021-08-27,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1038,0hiHNxqKGf3GZgVTIOAiiK,Someone Like You (feat. Joy Oladokun),Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,68,I Was / I Am,0b693AisoJYg4Ilj10LkYG,3.11,2021-09-17,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1039,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,81,YOU,63Kr9mdWxT7mB2AKgf4rCa,3.54,2019-11-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1040,5gjATWO1EIhrCP1CQ2GWg8,Anywhere Away from Here (Rag’n’Bone Man & P!nk),Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,66,Life By Misadventure,6TQpPdEdP2YWSYvlcu7STJ,3.98,2021-05-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1041,0ecC8p17cDNlxHXkuYqeR6,Surrender,Natalie Taylor,2WxjxdeF7GGdcCK276qViY,75,Surrender,5vplYu9dji5uOQdLutFfnf,3.05,2019-10-29,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1042,58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,77,Country Stuff The Album,4sShdTo9jO2RGLgDkZBgN8,2.7,2022-01-21,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1043,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,89,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,3.9,2017-03-03,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1044,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,88,Evolve,33pt9HBdGlAbRGBHQgsZsU,3.12,2017-06-23,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1045,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,6KImCVD70vtIoJWnq6nGn3,90,Fine Line,7xV2TzoaVc0ycW7fwBwAml,2.9,2019-12-13,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1046,5A6BJLZArq1MPjsnmcuk5f,Lights Down Low,MAX,1bqxdqvUtPWZri43cKHac8,63,Hell's Kitchen Angel,1fVVnWHdCvIas2Rdmc25Oc,3.73,2016-04-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1047,78nplE9X2ZGvQh3TKgvldE,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,4IWBUUAFIplrNtaOHcJPRM,68,The Greatest Showman: Reimagined,4dPosP4Io4sDCmeiCxVHW0,3.64,2018-11-16,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1048,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,89,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,3.59,2019-09-06,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1049,727Z2S2mtNH46CbP9EWPwY,If You Love Her,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,76,If You Love Her,5hgwPA78vCrhEDaTazNMyR,3.62,2020-09-30,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1050,1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,3klZnJvYGIbWritVwQD434,80,Arcade,7BISGeB7QwhqRIadxuLHfG,3.06,2019-03-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1051,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,81,Señorita,2ZaX1FdZCwchXl1QZiD4O4,3.18,2019-06-21,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1052,6lfxq3CG4xtTiEg7opyCyx,Can't Help Falling In Love,Kina Grannis,7h4j9YTJJuAHzLCc3KCvYu,71,Crazy Rich Asians (Original Motion Picture Soundtrack),2wMz3oVNS1bMXaEWY6QWmA,3.37,2018-08-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1053,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,76,All Your Fault: Pt. 2,6t5D6LEgHxqUVOxJItkzfb,2.73,2017-08-11,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1054,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,78,"10,000 Hours (with Justin Bieber)",4ow6xJwn49gpWz7iHpOzWY,2.79,2019-10-04,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1055,22eqegdVyWgAQAwLkm7L9b,September,James Arthur,4IWBUUAFIplrNtaOHcJPRM,57,September,6omZGefN53iRMtrJjCWTBg,3.68,2021-06-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1056,6381LuSv4WvXy5MSrvahwk,Hero,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,43,Greatest Hits,24YQLIPPjDkkeNIFimSIGO,4.41,2019-10-04,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1057,5HBDBBr5OV90lubqW8ctJF,if we never met,John K,73eAAfRkS2Vi4hx68oTJJE,66,if we never met,2KfDGvN1Q2CkL5yYWeSglg,2.41,2019-04-26,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1058,1QUpqu8865jfasDr8M3IKN,A Thousand Years,Christina Perri,7H55rcKCfwqkyDFH9wpKM6,58,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),1iGIqDBXm5HpTqHCvdc4QP,4.75,2011-11-04,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1059,3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,87,Fine Line,7xV2TzoaVc0ycW7fwBwAml,3.45,2019-12-13,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1060,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,90,lovely (with Khalid),2sBB17RXTamvj7Ncps15AK,3.34,2018-04-19,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1061,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,83,Stuck with U,5mUdh6YWnUvf0MfklEk1oi,3.81,2020-05-08,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1062,35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,81,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),3Zzv75PyROH6AMeXN1Yr1h,3.28,2022-10-28,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1063,3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,74,Dan + Shay,0g1F5eGVwX4Sxi1n8ojPkE,3.56,2018-06-22,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1064,4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,72,An Evening With Silk Sonic,4VZ7jhV0wHpoNPCB7Vmiml,4.03,2021-11-12,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1065,37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,3QLIkT4rD2FMusaqmkepbq,79,Wildfire,0mFDIOqypzHp6Xd0el1hoT,3.4,2016-01-01,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1066,5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,4ylR3zwA0zaapAu94fktwa,75,On How Life Is,50DkoLL4ArRVXhWx9ssQSe,3.99,1999-07-03,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1067,3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,78,This City,5waiE6DS2ntWF3Q0yekJUm,3.25,2019-12-11,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1068,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,82,Only Human (Deluxe),6Vip5A5NmEazvKuxj6GLYf,4.34,2018-03-09,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1069,2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,04gDigrS5kc9YWfZHwBETP,83,V,2Auw0pTT6EcQdvHNimhLQI,3.92,2014-09-02,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1070,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,79,If the World Was Ending (feat. Julia Michaels),7BrlhEO8dHiNmU8A1Ep9RZ,3.48,2019-10-17,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1071,6Up545NUflOiXo8cEraH49,You Say,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,77,Look Up Child,6pmoTLfsPpn0wisT3YFJSN,4.58,2018-09-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1072,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,83,Rare,3YPFaTR7WMi1Hd4NVKdCJx,3.44,2020-01-10,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1073,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,72,The Blessed Unrest,7lpbyGc4fHsQkBTsfWVBhp,3.68,2013-07-16,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1074,5NUXE8W12lWcUXgJRCjeEw,One Too Many,Keith Urban,0u2FHSq3ln94y5Q57xazwf,68,One Too Many,5j5ngp5GBH7zW3RhHljRK9,3.4,2020-09-16,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1075,4wLZ4zPM9c4oe1VV8ejdWV,Home,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,64,It's Time,2koUTBXkwUt2uJYv0uezHx,3.77,2005-02-07,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1076,7soJgKhQTO8hLP2JPRkL5O,One Call Away,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,68,Nine Track Mind,3kndSWeE2IYOrZEToZrHEV,3.24,2016-01-29,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1077,7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,77,Nervous System,1qyjZGIeeLJlXbYWuoloWj,2.94,2017-07-28,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1078,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),Train,3FUY2gzHeIiaesXtOAdB7A,81,Drops Of Jupiter,6j6Zgm7vzAZegr48UppFVT,4.33,2001-03-27,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1079,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,88,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,4.32,2014-06-21,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1080,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift,06HL4z0CvFAxyc27GXpf02,81,Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,3.93,2021-04-09,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1081,4ml4WlnHDEpOK8HRVYTCWf,drivers license,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,65,SOUR,7bYichzvtYHdjF8HF69dyA,4.03,2021-05-21,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
1082,135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,Benson Boone,22wbnEMDvgVIAGdFeek6ET,78,GHOST TOWN,4NTDxbwbo2rMGMm6U9UAEP,3.23,2021-10-15,37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,Pop
